id,name_x,name_y
4562105,Susan_Jeffers,
6589173,Kitty_French,
4921525,Denise_Grover_Swank,
99650,Wendy_Mass,
215502,Leigh_Nichols,
6343,Milan_Kundera,
61788,Marc_Levy,
1201952,_,
363405,Elizabeth_Scott,
72120,Arthur_Ransome,
13975392,Sharon_Guskin,
164187,Jennifer_Lynn_Barnes,
375,Chuck_Klosterman,
6452845,Alessandra_Torre,
8178,Carl_Hiaasen,
1109606,_,
86085,Blue_Balliett,
6544265,Natasha_Anders,
3172535,Tom_Angleberger,
51535,Edward_Bloor,
15455603,Margaret_Rogerson,
7579036,Becky_Albertalli,
6947727,Sara_Raasch,
6922565,Suzanne_Redfearn,
7032112,Robert_Kolker,
17323560,Julie_Clark,
74538,Louise_L_Hay,
49,Johanna_Spyri,
64280,Ludwig_Bemelmans,
104728,William_Peter_Blatty,
2894,Bernhard_Schlink,
5132,Kate_Chopin,
393731,Cynthia_D_Aprix_Sweeney,
3080,Judith_Viorst,
3496,John_Knowles,
1838,Geoffrey_Chaucer,
957894,Albert_Camus,
1612,Jeffery_Deaver,
1433597,Samuel_Beckett,
810254,Aravind_Adiga,
1873,David_Guterson,
13661,Victor_Hugo,
18907,Gregory_David_Roberts,
45922,Lionel_Shriver,
10074,Ellen_Raskin,
66216,Robert_M_Edsel,
18163138,Julia_Phillips,
875661,Rumi,
157779,Wallace_Stegner,
40820,Timothy_Egan,
110255,Marjorie_Flack,
168076,Kamila_Shamsie,
26874,William_Steig,
6561846,Drew_Daywalt,
1288026,Pierre_Choderlos_de_Laclos,
569,Khaled_Hosseini,
36332,John_Wyndham,
48465,Keith_Ferrazzi,
901,Herodotus,
26011,Raymond_Khoury,
7113,Anne_Lamott,
262086,Lauren_Barnholdt,
425914,Shauna_Niequist,
4369397,Harriet_Ann_Jacobs,
5817,Rodman_Philbrick,
140329,Thomas_Rockwell,
237097,Eugene_Bradley_Coco,
3309113,Alexander_Osterwalder,
5725556,Lin_Manuel_Miranda,
28345,Vikram_Seth,
28707,Sue_Townsend,
4464,Julie_Otsuka,
18317,Knut_Hamsun,
12479,Timothy_Zahn,
13093,Muriel_Spark,
7012565,Lang_Leav,
1792350,Anna_Carey,
228089,Honor_de_Balzac,
328012,Mitchell_Zuckoff,
127875,Thrity_Umrigar,
7314532,Sally_Green,
792,Giada_De_Laurentiis,
113936,Meg_Wolitzer,
44061,Thornton_Wilder,
24818,Frank_Beddor,
26181,Peggy_Rathmann,
90864,Richard_Connell,
1145220,J_I_Packer,James_I_Packer
4062698,Olivia_Cunning,
7728,Doris_Lessing,
32504,Dorothy_Kunhardt,
104027,Joseph_Kesselring,
32401,Alison_Croggon,
15890,Trudi_Canavan,
296961,Paul_Auster,
5790,Niall_Ferguson,
6603,Trina_Schart_Hyman,
7816,Fernando_Pessoa,
3118934,Jon_Klassen,
1186184,Paul_Tough,
119755,Michelle_Paver,
5767141,Cristin_Terrill,
4902018,Philip_C_Stead,
32804,Leo_Lionni,
14469474,Amanda_Bouchet,
18078,Ina_May_Gaskin,
5107618,Charles_M_Sheldon,
13607545,Sadegh_Hedayat,
48067,Kerry_Greenwood,
6422281,Tara_Sivec,
34850,Diana_L_Paxson,
1853305,Mary_Wollstonecraft,
70868,Jerry_Pinkney,
22393,Naomi_Wolf,
45896,Mary_Elizabeth_Braddon,
4771489,S_ndor_M_rai,Saandor_Marai
2906892,Courtney_Milan,
4731222,Ilya_Ilf,
16061597,Natsume_S_seki,
3297510,Lacey_Weatherford,
128447,Thomas_Tryon,
1209,Ford_Madox_Ford,
9833,Iain_Pears,
104017,David_Small,
24655,Sharon_Kay_Penman,
465,Alexis_de_Tocqueville,
107170,Jo_Walton,
3093309,William_P_ne_du_Bois,
19928,Gary_Larson,
3151,Matt_Ridley,
58990,Carol_Tavris,
4953,Philippa_Pearce,
339632,Herv_Tullet,
1055,Larry_McMurtry,
151324,Joe_McGinniss,
5051196,Wanda_G_g,
762,Roger_Lowenstein,
191774,Deborah_Guarino,
420967,Pascal_Mercier,
60177,Guy_Gavriel_Kay,
3445,Myla_Goldberg,
216539,Frank_De_Felitta,
1245772,Herman_Koch,
1435,Graeme_Base,
23613,Emma_Donoghue,
143691,Ilsa_J_Bick,
4445700,Mike_Mullin,
88922,Kenneth_Oppel,
36812,Claire_Huchet_Bishop,
6872165,J_C_Reed,Jessica_not_actually_jessica_C_Reed
33952,Rachel_Gibson,
7285,Ken_Kesey,
3619,Roger_Zelazny,
5815562,Susan_Abulhawa,
38391,James_Surowiecki,
188760,Tetsuko_Kuroyanagi,
55547,Jack_Campbell,
16272,Michel_Faber,
11271,Monica_Ali,
10209,Belva_Plain,
11761,Diane_Duane,
4692856,Kristen_Simmons,
3456441,Julie_Maroh,
32131,Steven_Levy,
5737121,Kurtis_J_Wiebe,
14079,Jay_McInerney,
3277,Dava_Sobel,
46158,Marjorie_Kinnan_Rawlings,
32594,Jeph_Loeb,
41814,Marina_Lewycka,
9685,Chris_Van_Allsburg,
191976,Barbara_Cooney,
4399,Eileen_Christelow,
16461,David_Wiesner,
3220024,Courtney_Allison_Moulton,
6553058,L_A_Fiore,Liz_A_Fiore
227026,Hans_Fallada,
500,Jorge_Luis_Borges,
1169791,Elissa_Wall,
1980985,Lauren_Conrad,
51162,Lolly_Winston,
22506,Rachel_Simon,
5244478,Robert_R_McCammon,
18084149,Ben_Mikaelsen,
1977411,Avery_Monsen,
182823,Dominic_Smith,
18,Gary_Paulsen,
18313,Jim_Starlin,
23897,Harold_G_Moore,
5238854,Teri_Terry,
11091,Lincoln_Child,
2883386,David_Eagleman,
48969,Vera_B_Williams,
165519,Dee_Henderson,
1136158,Larry_Correia,
25189,Natalie_Goldberg,
18206,Thor_Heyerdahl,
12350,Sherwood_Smith,
3948574,Anna_Wiener,
4573275,A_C_Gaughen,Anne_not_actually_anne_C_Gaughen
12075,Joan_Aiken,
86265,Jean_Ferris,
6577,Gene_Zion,
4107314,Kazue_Kato,
4788791,Jean_de_Brunhoff,
16070,Alexander_Pushkin,
4370,Elizabeth_Wurtzel,
11155,Christopher_Marlowe,
5752359,Chelsea_M_Cameron,
342135,Katherine_Howe,
973,Euripides,
432859,Jennifer_Brown,
6878,John_Updike,
133995,Laura_Moriarty,
5363,Mark_Waid,
5856,Tucker_Max,
66622,Alexandra_Ripley,
134408,Peter_Heller,
81619,Daniel_J_Levitin,
7046622,Eben_Alexander,
1782206,Krishna_Dwaipayana_Vyasa,
20730,Don_Freeman,
12146,Kathryn_Hughes,
7176,Daniel_Handler,
5295120,Morgan_Rhodes,
69521,Stephen_Kendrick,
50568,Robyn_Schneider,
12948,Rumiko_Takahashi,
19753,Og_Mandino,
49229,David_Ebershoff,
527872,Jennifer_Worth,
53350,Howard_Pyle,
11593,Beatrix_Potter,
1847,Mark_Kurlansky,
44565,Candice_Millard,
3736,Robert_Penn_Warren,
29184,Nancy_E_Turner,
44605,Donna_Woolfolk_Cross,
1448,Karen_Joy_Fowler,
1588088,Maria_Semple,
14196420,Imbolo_Mbue,
13705,George_Selden,
15376492,Nathan_Hill,
22665,Diane_Setterfield,
6583,Alison_Weir,
15328,John_Hersey,
1339,Jane_Smiley,
16549,Elizabeth_Peters,
5830526,Samantha_Shannon,
8258,Martin_Cruz_Smith,
3012988,Robert_Graves,
3093075,Edwin_A_Abbott,
1127,Ovid,
10917,Stephen_Fry,
16002992,S_A_Chakraborty,Shannon_A_Chakraborty
945430,Kelly_Barnhill,
13499819,Katharine_McGee,
117786,Lily_King,
4425884,Rumaan_Alam,
4175512,Amal_El_Mohtar,
295178,Gayle_Forman,
39272,Jenny_Colgan,
486812,Susanna_Kearsley,
5254219,Claire_McGowan,
